body,topic,trend
"Final talk of #BrightonSEO 2018 🤓

#SoConfused #NoIdeaWhatTheyreSaying #AwayDay #PRonTour https://t.co/TjhpSlfdxX",5,#BrightonSEO
Talking mobile first indexing and algorithm factors with a Live Google Masters Hangout. Can’t believe  #BrightonSEO… https://t.co/bGJAvIe1k9,5,#BrightonSEO
"SiteVisibility's top #BrightonSEO tip = make friends with our team members, they'll likely have spare drinks tokens...🍻",5,#BrightonSEO
"Great day at #brightonSEO, very informative as usual! https://t.co/qpKWH3kClK",5,#BrightonSEO
Google's John Mueller takes the stage for the final session Q&amp;A @brightonseo talking about #mobile first indexing… https://t.co/TSApDMpQxW,5,#BrightonSEO
Optimise for mobile. You only get low traffic from mobile if you have a bad site on mobile. #BrightonSEO #DCNerds https://t.co/IqpIrS8SvR,5,#BrightonSEO
It’s important to have a better understanding of mobile first indexing. Just because you don’t have a lot of mobile… https://t.co/beWYkKaGX5,5,#BrightonSEO
#BrightonSEO From lunch thanks to @sistrix to closing keynotes @aleyda @JohnMu #SEOfamousfriends https://t.co/sSKKqz0OpK,5,#BrightonSEO
"""If you see low traffic on mobile that means that your website is bad in mobile."" @JohnMu at the #BrightonSEO",5,#BrightonSEO
The live Google Webmasters Hangout keynote is underway at #BrightonSEO with @JohnMu and @aleyda! https://t.co/rf0jX323AG,5,#BrightonSEO
"Some content being hidden on mobile behind things like tabs is okay, BUT if people abuse this, that may change...… https://t.co/WBu6sGeO7S",5,#BrightonSEO
Ending the day with a live Google webmasters hangout with @JohnMu #BrightonSEO,5,#BrightonSEO
There ain’t no party like an SEO party. A day of insight under our belts as #BrightonSEO draws to a close. https://t.co/D9O5O2CMwf,5,#BrightonSEO
Live Google Webmaster Hangout with @JohnMu and @aleyda @#BrightonSEO https://t.co/7FOiSYe2iw,5,#BrightonSEO
@JohnMu time is precious! Disappointed people ask him the same boring questions every time!  #BrightonSEO2018 #brightonseo,5,#BrightonSEO
Strong end to the show as we listen into the latest @GoogleUK updates from @JohnMu #BrightonSEO https://t.co/Z7FlH1JEOb,5,#BrightonSEO
Q&amp;A session with @JohnMu and @aleyda #BrightonSEO https://t.co/sp1Ds84xPd,5,#BrightonSEO
"#brightonSEO ""a stupidly popular search marketing conference"" alright.

Good show, Kevin &amp; gang! https://t.co/T0WyHk9yrI",5,#BrightonSEO
Seems like the right moment of the day to catch up with the #BrightonSEO feed. What have we been missing today?,5,#BrightonSEO
#BrightonSEO all set for the Live Hangout with @JohnMu,5,#BrightonSEO
"First row in @aleyda + @JohnMu Q&amp;A! #BrightonSEO ""You can hide elements in mobile... For the moment""… https://t.co/lzJL3UYk4o",5,#BrightonSEO
"With #MobileFirst indexing if you have a mobile &amp; desktop site and don't have some content on your #mobile version,… https://t.co/yZWstNelBZ",5,#BrightonSEO
Enjoyed #brightonseo this year. Some great speakers! Not even had a beer # mustbegettingold,5,#BrightonSEO
Yay! Live Q&amp;A session with @JohnMu #BrightonSEO https://t.co/zLDClSDeRY,5,#BrightonSEO
I’ll just have to come back then #BrightonSEO https://t.co/wsl8ng8Txn,5,#BrightonSEO
Great day at @brightonseo with @TaraDulake! #BrightonSEO #FridayFeeling https://t.co/2Bye8c8PXs,5,#BrightonSEO
"As #BrightonSEO draws to a close, we want to thank all of the amazing speakers for sharing their insights. An amazi… https://t.co/DtyI3i15Fe",5,#BrightonSEO
Looking forward to the @JohnMu and @aleyda keynote at #BrightonSEO #SEO conf! @brightonseo https://t.co/SRygWLYB5h,5,#BrightonSEO
Don't miss @aleyda asking questions to @johnmu at #BrightonSEO https://t.co/YU4vO6P5Sp,5,#BrightonSEO
Thanks for making my @brightonseo experience way cooler by answering my questions in person! @JohnMu @dawnieando… https://t.co/1EXnDZ8VRW,5,#BrightonSEO
"True that!

#SEO Will Never Die ☝️ 

#brightonseo #BrightonSEo2018 https://t.co/6WWpqLJbBp",5,#BrightonSEO
"Here we go, John Mueller from Google at #BrightonSEO answering on that burning topic of mobile-first indexing... https://t.co/dS2NEWktvr",5,#BrightonSEO
Was just saying “it’s about time” this morning! #brightonSEO https://t.co/eMzZfHB1Lw,5,#BrightonSEO
"What a way to end a great day, @JohnMu talking mobile first indexing #brightonSEO",5,#BrightonSEO
Google Webmasters Hangout session with @JohnMu at stage #BrightonSEO #svseo,5,#BrightonSEO
New laptop stickers FTW. @littlewardenapp #BrightonSEO #SEOwillneverdie https://t.co/r0WmjxeLNn,5,#BrightonSEO
This gon' be good #BrightonSEO @aleyda @JohnMu https://t.co/wByfJGb0RC,5,#BrightonSEO
Super exciting to see @aleyda @JohnMu at the #BrightonSEO keynote! https://t.co/D7AAzDat3q,5,#BrightonSEO
Very interesting keynote coming up with John Mueller and Aelyda Solis #wannaknowgooglesecrets 🤓 #BrightonSEO,5,#BrightonSEO
@JohnMu live hangout at #brightonseo @brightonseo #seo https://t.co/Dyt9x80mgf,5,#BrightonSEO
"Starting the closing Keynote presentation at #BrightonSEO John Mueller &amp; Aleyda Solis.

Van is ready to kick off th… https://t.co/aQoP8w7TNK",5,#BrightonSEO
@aniccadigital @brightonseo @AlexKGillham @HollyKelly_ppc @GurpreetBassi Note to self: to keep an eye on your blog… https://t.co/ezcdXHGfou,5,#BrightonSEO
Keynote Q/A with @JohnMu and @aleyda at #brightonseo https://t.co/rr3Fq6f9C8,5,#BrightonSEO
"Quick sit down at @brightonseo  before the keynote with John Mueller &amp; Aleyda Solis 
@jessicabuffalo7
#brightonSEO https://t.co/4s7jMctE0S",5,#BrightonSEO
Some great talks on keyword planning &amp; understanding user intent. #brightonseo,5,#BrightonSEO
"Just wanted to say #brightonseo was quality and I was lucky enough to meet some really good people ;
@Optimisey… https://t.co/JPZ1Y8mJYG",5,#BrightonSEO
Team Fingo have had a great day at #brightonSEO https://t.co/eeuaSSBqza,5,#BrightonSEO
Chatting while getting ready for @JohnMu and @aleyda #BrightonSEO https://t.co/jVogs7nUad,5,#BrightonSEO
"""We're going to be arguing about semantics rather than SEO at some point."" - @STATrob 

Another smashing talk from… https://t.co/GFhop2X4Yv",5,#BrightonSEO
sewatch : Great day at #BrightonSEO https://t.co/cS8HA1QpeU (via Twitter https://t.co/uK2sqw4uHp)Hire a SHOPIFY SEO… https://t.co/0VyPZVaLL6,5,#BrightonSEO
SEO Will Never Die #BrightonSEO https://t.co/fS0revCxW4,5,#BrightonSEO
Loving life by the seaside #seolols #BrightonSEO #seo https://t.co/bmfhpmguqr,5,#BrightonSEO
Shame I had to leave #BrightonSEO early. A great day with awesome speakers! Thanks to everyone who made this anothe… https://t.co/l2xSWkzXG0,5,#BrightonSEO
The #BrightonSEO #Koozai crew are ready for @JohnMu @Koozai https://t.co/5b6GXrKMo7,5,#BrightonSEO
Squad Goals... @craftedmedia #BrightonSEO @brightonseo #CraftedOnTour https://t.co/bjMIAvmnYe,5,#BrightonSEO
Ready for the keynote speaker at @brightonseo with a @deepcrawl bev 🍺 #BrightonSEO https://t.co/LEZ2F9G8oF,5,#BrightonSEO
On the occasion of #BrightonSEO - so appropriate to give props! https://t.co/mF0n0eHGV8,5,#BrightonSEO
eCommerce keyword research exploding in combinations in #BrightonSEO 👍🏻🙈 https://t.co/FZu8RN6bCU,5,#BrightonSEO
Thank you @brightonseo #weekendreading #brightonseo #Brighton https://t.co/eHM5ssReyS,5,#BrightonSEO
Great day at #BrightonSEO https://t.co/AzYn3iiFTe seo,5,#BrightonSEO
"#brightonseo 

Which one is yours? https://t.co/ud5vDqtM7z",5,#BrightonSEO
So the cat may be out of the bag about September #brightonSEO keynote #worstkeptsecretinseo https://t.co/LwCiFoieBn,5,#BrightonSEO
Brilliant talk from @askreinhart and @stimsmot on keyword research at scale and how to handle complex parameters. L… https://t.co/IB3eDn55ma,5,#BrightonSEO
My mind is blown now by 3 killer presentations in a row from @danaditomaso @annatlewis and @stekenwright - thanks guys! #BrightonSEO,5,#BrightonSEO
"BREAKING: Latest #BrightonSEO data vs last year:
+57% Wardrobe/Weather misalignment.
+3007% GDPR eyerolls.
-27% “AM… https://t.co/cnLMsqhiUb",5,#BrightonSEO
Time for a live Google webmasters hangout to finish off the day! Another fab #brightonseo! Keep an eye on the Anicc… https://t.co/WxioS5HGSt,5,#BrightonSEO
Is it frowned upon to just turn the giant deck chair round and watch the keynote in style? @brightonseo… https://t.co/Oa85vAI0gO,5,#BrightonSEO
@OhMarieTurner really enjoyed the #BrightonSEO talk today. Great job,5,#BrightonSEO
Chatting with https://t.co/CLDDcHl9rt at #brightonseo has been really exciting! en Brighton SEO https://t.co/VVlZxfOhQV,5,#BrightonSEO
Great day at #BrightonSEO https://t.co/lLdlsoPMNE,5,#BrightonSEO
No #BHAFC references this time around @kelvinnewman ?! #brightonseo #Seeeeeagulls,5,#BrightonSEO
sewatch: Great day at #BrightonSEO https://t.co/yObdrmjDx5,5,#BrightonSEO
Well worth the trip #BrightonSEO https://t.co/32bLDEaz2O,5,#BrightonSEO
"Thanks for having us #BrightonSEO So much work to do when I get back to Bristol. But that can wait, it's time for (… https://t.co/Z0LJ8JmXhV",5,#BrightonSEO
"OK penultimate #brightonseo pres were about keyword research, all sorts of tools (try soovle) but what worked for m… https://t.co/EKuKp5ms0C",5,#BrightonSEO
"Hope everyone at #BrightonSEO had a smashing time today! 

Thanks for the most recent follows; @BROSIX,… https://t.co/OdnGfmaawD",5,#BrightonSEO
"Getting very technical during the last session at #BrightonSEO 
“When choosing your Localisation strategy you would… https://t.co/yCIIuspKob",5,#BrightonSEO
Good marketing books at #BrightonSEO today. #marketingtips https://t.co/uE9fBJw3iv,5,#BrightonSEO
Secretly proud of this slide #brightonSEO https://t.co/sh3JxMZE7p,5,#BrightonSEO
That 'oooops' moment 🤦 #BrightonSEO https://t.co/r3bw3GaOfD,5,#BrightonSEO
"Time to stretch your legs ahead of our keynote session in 15 minutes in Auditorium 1, a live Google webmasters hang… https://t.co/sb90MdQJmE",5,#BrightonSEO
From #BrightonSEO to #mozcon watch her go https://t.co/GVffA89b7w,5,#BrightonSEO
So many speakers are talking about the user experience and understanding the audience to improve SEO. #UX and #SEO… https://t.co/ZptgmbrMEw,5,#BrightonSEO
Can’t believe I packed shorts and tees. #BrightonSEO,5,#BrightonSEO
@Mike_Arnesen just got a shoutout from @danaditomaso at #brightonseo !!,5,#BrightonSEO
We'll have a lot of latest insights to share thanks to #BrightonSEO today. Great to know we're barking up all the r… https://t.co/lhJvCCcfjy,5,#BrightonSEO
So who's now running out and bookin up @TouchVideoAcad for a training course on video content with your iPhone usin… https://t.co/gKNjVZFWeZ,5,#BrightonSEO
Thank you #BrightonSEO for reminding me about The Cooper Temple Clause.,5,#BrightonSEO
Thanks for having me @brightonseo! Here’s my deck from today: https://t.co/FO8udceElZ #BrightonSEO,5,#BrightonSEO
Loved this little photo booth https://t.co/eh0jsH1XnJ #brightonseo #platf9rm,5,#BrightonSEO
"If you work anywhere near SEO, you need these slides 👇🏻 #BrightonSEO https://t.co/TQjjUZvIT8",5,#BrightonSEO
Lots of solid talks but the reputation section of @brightonseo with @AdeJLewis @rtavs and @IrishWonder was by far m… https://t.co/88iRx38DZ6,5,#BrightonSEO
@AnnaAppenzeller what an amazing talk on ‘How to identify search intent’! Rediscovering the subject in a new angle… https://t.co/fGoDafYiai,5,#BrightonSEO
Best session of the day @guylevine @ashleymadhatter 💡🧠🙌🏼 #tofumofubofu #BrightonSEO #socialadvertising https://t.co/X96FwtSvQ7,5,#BrightonSEO
"Check out a sample report from @danaditomaso at

https://t.co/IaAF7NCisB

#brightonseo",5,#BrightonSEO
"""Don't firehose the client with data. Think about minimalism with your reporting."" - @danaditomaso #brightonseo",5,#BrightonSEO
I’m sure you dazzled Corrine. Happy Friday #brightonseo https://t.co/uzZqek4XfT,5,#BrightonSEO
"Over and out! Great couple of days at #BrightonSEO 

Thanks for having us @kelvinnewman https://t.co/NirUJDDWAc",5,#BrightonSEO
@stimsmot so you know you’ve got a sitemap that’s http instead of https in your robots.txt (https://t.co/aSn2JJD3Lq… https://t.co/GR4i6odqKU,5,#BrightonSEO
"""Most relevant #SearchEngines nowdays."" By @SabTheLa #brightonseo https://t.co/BsafYDlgf7",5,#BrightonSEO
"Y’all, I’m freaking out over this presentation from @danaditomaso #brightonseo https://t.co/6E3CnbSiGj",5,#BrightonSEO
The key message for me at #Brightonseo this afternoon is understand your user intent https://t.co/yx1QogCfWB,5,#BrightonSEO
A great keyword strategy from @askreinhart that he calls the PIE method (it’s got to be good with that name right?)… https://t.co/1zWqV28Uwh,5,#BrightonSEO
"Great stuff from @ashleymadhatter at #BrightonSEO - use emojis in your Facebook ads, folks https://t.co/Xa943gsNXH",5,#BrightonSEO
"as a self-confessed social media nerd, it was a joy learning advertising tips from @guylevine and @ashleymadhatter… https://t.co/w70ptizBgF",5,#BrightonSEO
"When it comes to keywords it’s all about pie 🥧 - that’s Protect, Improve, Expand says @askreinhart at #BrightonSEO https://t.co/P406O3gd48",5,#BrightonSEO
Very handy video recording tips using your phone with @TouchVideoAcad - @brightonseo #brightonSEO https://t.co/RQeC9TqnmO,5,#BrightonSEO
73% of consumers decide within 40 seconds whether or not they are going to watch your video to the end. @TouchVideoAcad #Brightonseo,5,#BrightonSEO
I feel you @askreinhart. Using Google to understand users better. #brightonSEO https://t.co/l7Lp7UPAXH,5,#BrightonSEO
I'm proud to announce that @JulieJoyce has agreed to join the cartel. She's the First Lady of Kbomb Cartel.… https://t.co/zNfogRn1oL,5,#BrightonSEO
Mind blown with all the custom functions you can create in Google Data Studio. Thanks @danaditomaso #BrightonSEO,5,#BrightonSEO
Best ad copy to catch your cheating husband! @ashleymadhatter @brightonseo #BrightonSEO #FridayFeeling https://t.co/gRIyoUr2Xr,5,#BrightonSEO
Quote of the day at @brightonseo “analyse the shit out of them” when talking about keywords 👍 #brightonSEO,5,#BrightonSEO
So well deserved! #brightonseo https://t.co/cixxY1QT0n,5,#BrightonSEO
Delighted by the 🦖 at @brightonseo surprises at every turn #brightonSEO https://t.co/TWyZSS32Ep,5,#BrightonSEO
"What an awesome talk on mobile video by @KimSlade! I’ve come away with so many ideas 💡 for @clockworkTalent, bring on Monday!😂 #brightonSEO",5,#BrightonSEO
@TouchVideoAcad teaching us the rule of thirds. #video #composition #brightonSEO JT https://t.co/3WWet0Rnmd,5,#BrightonSEO
Practical tips on creating high quality &amp; low cost video content using the camera you have in your pocket from… https://t.co/TtrhfkbamP,5,#BrightonSEO
Went BRIGHT for my speaker slot at #brightonseo today - but couldn’t compete with the amazing orange suit of… https://t.co/xp5JplJoQo,5,#BrightonSEO
@TashaWoodford @ArianneDonoghue @clockworkTalent Before I forget - this video of @ArianneDonoghue is ranking 5th fo… https://t.co/uFzBoRxnix,5,#BrightonSEO
"Check out the Inspiring Video from #Microsoft About #AI https://t.co/KVuXRieQH3 
So glad to see #wushu scene featur… https://t.co/Uc0iPXODXG",5,#BrightonSEO
"Sessions don’t convert, people do

@danaditomaso #brightonseo",5,#BrightonSEO
YES! @danaditomaso such an important point! #brightonSEO https://t.co/ld4aH1jsx4,5,#BrightonSEO
"""Sessions do not convert; Users do."" - @danaditomaso #brightonseo",5,#BrightonSEO
"I wasn't sure about going to the reporting session, but it's been really interesting. Three great talks. #brightonSEO",5,#BrightonSEO
"OMG, Y’ALL - I have never wanted slides from a session as much as I want these slides from @danaditomaso… https://t.co/NWKunfIJin",5,#BrightonSEO
"@AlexisKSanders 16) Top Google Analytics Customisations - #BrightonSEO April 2018 by @annatlewis -
https://t.co/NjZ31Tevzf",5,#BrightonSEO
The final session of the day in Syndicate 1 &amp; 2 is @IrishWonder on preemptive reputation management #brightonseo,5,#BrightonSEO
